FC,LW,DP,NK,AE,pcMK,_SolventAccessibilityD1025,tau2_GRAR740104,tau4_GRAR740104,QSO50_GRAR740104,QSO29_GRAR740104,meanEisenbergHydrophobicity,K_KR
0.05323045267489712,0.3530658436213992,0.039855967078189294,0.0896707818930041,0.2742181069958848,0.19883921519958847,22.538635802469138,10231.197567090536,8135.811085121399,0.0022305802469135805,0.052896767489711935,0.20169425019753087,0.49966993931275716
0.45345910607609835,1.7096397786140067,0.4406917726867347,0.5278248464880849,1.0921260016399872,0.3441784940106367,13.13310643569566,2766.6759672396583,2510.1268594167695,0.005198042711402886,0.01788121426624152,0.33962654522557584,0.43311890117388696
